Ind_ID,gender,car_owner,propert_owner,children,annual_income,type_income,education,marital_status,housing_type,birthday_count,employed_days,mobile_phone,work_phone,phone,email_id,family_members,label
5146318,F,N,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-14760.0,-1315,1,0,0,0,1,0
5042082,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-19495.0,-1678,1,0,1,0,2,0
5091416,F,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,-16202.0,-2939,1,1,1,0,2,0
5041675,F,Y,Y,1,333000.0,Commercial associate,Higher education,Married,House / apartment,-11525.0,-1616,1,0,0,0,3,0
5048425,F,N,Y,0,171000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19881.0,-8405,1,0,1,0,1,0
5145965,F,N,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-15436.0,-3476,1,0,0,0,4,0
5126543,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10238.0,-3453,1,0,0,0,2,0
5033881,M,Y,N,1,202500.0,Commercial associate,Incomplete higher,Married,House / apartment,-10780.0,-3769,1,0,0,0,3,0
5068378,F,N,Y,1,126000.0,Working,Higher education,Married,House / apartment,-12662.0,-1359,1,1,1,1,3,0
5029194,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19293.0,-2990,1,0,0,0,2,0
5010025,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-20782.0,-2321,1,0,0,0,2,0
5091016,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14284.0,-4267,1,0,0,0,3,0
5149744,F,N,Y,1,105750.0,Working,Secondary / secondary special,Married,With parents,-12753.0,-1386,1,0,0,0,3,0
5117561,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16042.389830508475,-645,1,1,0,0,2,0
5089760,M,Y,Y,0,180000.0,State servant,Higher education,Single / not married,House / apartment,-8190.0,-886,1,0,0,1,1,0
5053642,M,N,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-20354.0,-1823,1,0,1,0,2,0
5089934,M,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19170.0,-4965,1,0,0,0,2,0
5143465,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23262.0,365243,1,0,1,0,1,0
5125127,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16098.0,-1868,1,1,1,0,1,0
5113163,F,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12579.0,-3716,1,1,1,0,3,0
5116883,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17779.0,-1344,1,1,0,0,2,0
5037008,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20456.0,365243,1,0,1,0,1,0
5090126,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13805.0,-1557,1,0,0,0,1,0
5036648,F,N,N,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-11328.0,-3761,1,0,0,0,2,0
5090335,F,Y,Y,0,144000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13095.0,-3716,1,1,1,0,2,0
5053182,M,Y,Y,0,207000.0,Pensioner,Higher education,Married,House / apartment,-24312.0,365243,1,0,0,0,2,0
5024163,M,Y,Y,3,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13350.0,-1981,1,0,0,0,5,0
5115633,M,N,N,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-22800.0,-102,1,0,0,0,2,0
5126311,M,N,N,0,180000.0,Working,Incomplete higher,Civil marriage,With parents,-7705.0,-288,1,1,0,1,2,0
5135779,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-23844.0,-2147,1,0,1,0,2,0
5054697,M,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,-16553.0,-6908,1,0,0,0,2,0
5116343,M,Y,Y,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-11695.0,-3929,1,1,0,0,3,0
5054348,F,N,N,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12348.0,-424,1,1,1,0,1,0
5099980,M,N,Y,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-15059.0,-1069,1,0,0,0,1,0
5087829,M,N,Y,0,135000.0,State servant,Secondary / secondary special,Married,Rented apartment,-10448.0,-2323,1,1,0,1,2,0
5051050,M,Y,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-22407.0,-2174,1,0,0,0,2,0
5148872,F,N,Y,0,135000.0,State servant,Incomplete higher,Married,House / apartment,-15371.0,-3332,1,0,0,0,2,0
5117323,F,N,Y,1,382500.0,State servant,Higher education,Single / not married,With parents,-12116.0,-553,1,0,0,0,2,0
5088101,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-16971.0,-375,1,0,0,0,1,0
5023587,M,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-14364.0,-6352,1,0,0,0,1,0
5028547,M,Y,N,1,292500.0,Working,Secondary / secondary special,Separated,House / apartment,-12692.0,-1056,1,0,1,0,2,0
5149402,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,-13689.0,-1172,1,0,0,0,3,0
5095554,F,N,N,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23235.0,365243,1,0,1,0,2,0
5067090,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13643.0,-4663,1,0,1,0,2,0
5010865,M,Y,Y,1,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18173.0,-678,1,0,1,1,3,0
5041147,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23236.0,365243,1,0,0,0,2,0
5136976,F,N,N,0,306000.0,State servant,Higher education,Married,House / apartment,-12677.0,-5587,1,0,0,0,2,0
5058366,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-20125.0,365243,1,0,0,0,1,0
5066458,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-16042.389830508475,-1406,1,0,0,0,1,0
5045844,F,Y,N,0,193500.0,Working,Secondary / secondary special,Married,House / apartment,-20836.0,-8966,1,0,0,0,2,0
5115814,M,N,Y,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14336.0,-6860,1,0,0,0,5,0
5062362,F,N,Y,0,270000.0,Pensioner,Higher education,Married,House / apartment,-20814.0,365243,1,0,0,0,2,0
5010596,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22927.0,365243,1,0,0,0,2,0
5113472,M,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19200.0,-346,1,0,1,0,2,0
5041535,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-19819.0,-1463,1,0,1,0,1,0
5066617,F,N,Y,0,139500.0,Working,Secondary / secondary special,Married,House / apartment,-18730.0,-157,1,0,0,1,2,0
5126751,M,Y,N,2,135000.0,Working,Secondary / secondary special,Married,With parents,-16625.0,-561,1,0,0,0,4,0
5009908,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19120.0,-3661,1,0,0,0,2,0
5068337,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,-10101.0,-505,1,1,1,0,2,0
5105535,M,Y,Y,0,126000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20309.0,365243,1,0,1,0,1,0
5061724,F,N,Y,0,193500.0,Pensioner,Incomplete higher,Widow,House / apartment,-24295.0,365243,1,0,0,0,1,0
5035627,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,-18110.0,-6764,1,0,0,0,2,0
5074705,F,N,Y,0,157500.0,Working,Higher education,Single / not married,House / apartment,-22235.0,-10600,1,0,0,0,1,0
5114061,M,Y,N,1,193500.0,Working,Higher education,Married,House / apartment,-17932.0,-3999,1,1,1,0,3,0
5100373,F,N,Y,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12848.0,-3960,1,0,0,0,4,0
5112765,F,Y,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-11025.0,-2065,1,1,1,1,3,0
5045439,M,Y,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,-23546.0,365243,1,0,0,0,2,0
5113922,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-23478.0,365243,1,0,0,0,1,0
5037125,M,Y,N,0,180000.0,Working,Higher education,Married,With parents,-11664.0,-2227,1,0,1,0,2,0
5029538,F,N,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,-12783.0,-1205,1,0,0,0,2,0
5010078,M,Y,N,2,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,-12518.0,-1135,1,0,0,0,4,0
5085861,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18199.0,-5190,1,0,0,0,2,0
5009146,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-15825.0,-3720,1,1,1,0,2,0
5149433,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Widow,House / apartment,-19584.0,-2633,1,0,0,0,1,0
5061753,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23035.0,365243,1,0,1,0,2,0
5143009,M,Y,N,1,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18692.0,365243,1,0,1,0,3,0
5096318,M,Y,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-9517.0,-158,1,0,0,0,1,0
5038615,F,N,N,1,112500.0,Commercial associate,Higher education,Married,With parents,-12331.0,-3272,1,0,0,0,3,0
5047670,F,N,N,1,180000.0,State servant,Higher education,Married,House / apartment,-14069.0,-2500,1,1,1,1,3,0
5044987,F,N,Y,0,141750.0,Pensioner,Higher education,Married,House / apartment,-20345.0,365243,1,0,1,0,2,0
5036828,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,-19207.0,-4327,1,0,0,0,2,0
5139892,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-18484.0,-6033,1,0,1,0,2,0
5135446,F,N,Y,1,225000.0,Working,Secondary / secondary special,Married,With parents,-10035.0,-170,1,0,0,0,3,0
5095586,F,N,N,0,270000.0,Working,Incomplete higher,Civil marriage,House / apartment,-8784.0,-278,1,1,0,1,2,0
5068963,M,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,-15181.0,-3062,1,0,0,0,2,0
5022047,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,Office apartment,-14917.0,-8157,1,1,1,0,2,0
5048121,M,Y,Y,2,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12091.0,-2653,1,0,1,0,4,0
5117219,F,N,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11107.0,-1953,1,0,0,0,2,0
5009821,F,Y,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-14883.0,-5457,1,0,1,0,2,0
5033500,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17578.0,-1997,1,0,0,0,2,0
5058281,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,-14897.0,-3435,1,1,1,1,2,0
5054373,F,N,N,0,148500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20723.0,365243,1,0,1,0,1,0
5142988,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,-10567.0,-1504,1,1,0,0,3,0
5137229,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-14084.0,-2696,1,1,0,0,2,0
5113373,F,N,Y,1,180000.0,Pensioner,Higher education,Married,House / apartment,-18979.0,365243,1,0,1,0,3,0
5053152,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23774.0,365243,1,0,0,0,1,0
5090386,F,N,Y,0,247500.0,Commercial associate,Higher education,Single / not married,House / apartment,-21537.0,-13735,1,0,0,0,1,0
5142899,F,N,N,0,112500.0,Commercial associate,Higher education,Single / not married,With parents,-9052.0,-227,1,0,0,0,1,0
5113510,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17176.0,-132,1,0,0,0,2,0
5091457,F,N,Y,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,-16042.389830508475,-6621,1,1,1,0,4,0
5149484,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-11278.0,-2481,1,0,0,0,3,0
5092221,M,N,N,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-11654.0,-2818,1,0,0,0,2,0
5067003,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-18752.0,-11906,1,0,1,0,2,0
5023838,F,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-19801.0,-1077,1,0,1,0,2,0
5095433,F,N,Y,0,292500.0,Working,Higher education,Married,House / apartment,-18764.0,-9258,1,0,0,0,2,0
5033797,F,Y,Y,0,148500.0,Commercial associate,Secondary / secondary special,Married,Office apartment,-17107.0,-2277,1,0,0,0,2,0
5104953,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-21684.0,-2422,1,0,0,0,2,0
5100098,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-10851.0,-826,1,0,0,0,2,0
5091792,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15216.0,-2969,1,1,0,0,3,0
5149805,F,N,Y,0,135000.0,State servant,Incomplete higher,Single / not married,With parents,-9873.0,-2086,1,0,1,1,1,0
5089681,F,N,N,0,261000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10028.0,-1070,1,1,0,0,2,0
5052678,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-15624.0,-8172,1,1,1,0,3,0
5116809,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18365.0,-701,1,0,0,0,2,0
5143353,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10578.0,-1384,1,1,0,0,2,0
5090232,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-21977.0,-9447,1,0,0,0,1,0
5117095,M,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-14010.0,365243,1,0,0,0,2,0
5088987,F,N,N,2,171000.0,Working,Secondary / secondary special,Married,House / apartment,-14622.0,-1160,1,1,1,0,4,0
5021584,F,N,N,1,40500.0,State servant,Secondary / secondary special,Married,Rented apartment,-13052.0,-1952,1,0,0,0,3,0
5009291,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140.0,-4816,1,0,1,0,2,0
5051007,F,N,N,0,306000.0,Commercial associate,Higher education,Married,House / apartment,-10707.0,-1354,1,0,0,0,2,0
5024263,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-21276.0,-1128,1,0,1,0,2,0
5125771,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-23360.0,-469,1,0,0,0,2,0
5021879,M,Y,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13095.0,-217,1,0,1,0,4,0
5137247,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17355.0,-3273,1,1,1,0,2,0
5096336,F,Y,N,0,153000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23679.0,365243,1,0,1,0,1,0
5061762,F,Y,N,1,135000.0,Working,Higher education,Married,Rented apartment,-11262.0,-563,1,0,0,1,3,0
5069117,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20577.0,365243,1,0,0,0,1,0
5009579,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21316.0,365243,1,0,0,0,2,0
5048319,F,N,N,0,90000.0,Working,Higher education,Separated,House / apartment,-21887.0,-1526,1,0,0,0,1,0
5023389,M,Y,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13536.0,-2092,1,0,0,0,4,0
5143457,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11912.0,-1749,1,0,0,0,2,0
5089225,M,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23027.0,365243,1,0,1,0,2,0
5069257,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-12821.0,-931,1,0,1,1,3,0
5022730,M,Y,N,3,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15262.0,-1674,1,0,0,0,5,0
5149413,F,N,Y,2,315000.0,Commercial associate,Higher education,Married,House / apartment,-10937.0,-168,1,0,1,0,4,0
5062745,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15035.0,-1128,1,0,1,0,2,0
5105565,M,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23094.0,365243,1,0,1,0,2,0
5114544,F,N,Y,0,166500.0,Working,Incomplete higher,Married,House / apartment,-10794.0,-4029,1,0,0,1,2,0
5100352,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16042.389830508475,-4967,1,1,1,0,2,0
5078841,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-20298.0,-3282,1,0,0,0,2,0
5117392,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-17615.0,-339,1,0,0,0,1,0
5022189,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15170.0,-7979,1,0,0,0,2,0
5105422,F,N,Y,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18449.0,-9683,1,0,0,0,1,0
5067832,F,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,-21377.0,-577,1,0,0,1,2,0
5090995,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,-10323.0,-2622,1,1,1,1,2,0
5089512,F,Y,N,1,405000.0,Working,Secondary / secondary special,Married,Rented apartment,-13810.0,-1678,1,1,1,1,3,0
5116373,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,With parents,-10092.0,-976,1,0,0,0,3,0
5149106,M,N,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,-12488.0,-3608,1,0,0,0,4,0
5052620,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15988.0,-1994,1,0,1,0,3,0
5087819,M,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15788.0,-1563,1,0,0,0,4,0
5113639,F,N,N,0,135000.0,Pensioner,Higher education,Married,Municipal apartment,-19700.0,365243,1,0,0,0,2,0
5052811,F,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-17189.0,-4523,1,0,0,0,2,0
5095751,F,N,N,0,202500.0,Working,Secondary / secondary special,Married,With parents,-12869.0,-340,1,1,1,0,2,0
5096785,F,Y,Y,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24194.0,365243,1,0,0,0,2,0
5062286,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8353.0,-1081,1,1,0,1,2,0
5090805,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16814.0,-6614,1,0,0,0,1,0
5079075,F,N,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-15569.0,-1639,1,1,0,0,2,0
5146447,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-14394.0,-919,1,0,1,0,1,0
5051008,F,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10448.0,-3392,1,1,1,1,3,0
5100106,M,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-17660.0,-3261,1,1,1,0,2,0
5094896,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14136.0,-3928,1,0,0,0,3,0
5050894,M,Y,N,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18875.0,365243,1,0,0,0,2,0
5054414,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,-13021.0,-5082,1,1,0,0,2,0
5025791,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18506.0,-3630,1,0,0,0,2,0
5067949,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18133.0,-3591,1,0,1,1,1,0
5142482,M,Y,N,2,166500.0,Commercial associate,Higher education,Married,House / apartment,-12312.0,-1199,1,0,0,0,4,0
5115957,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Widow,House / apartment,-15494.0,-4304,1,0,0,0,1,0
5010881,F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20688.0,365243,1,0,1,0,2,0
5029423,F,N,Y,1,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11206.0,-2514,1,0,0,1,3,0
5105159,M,N,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,-12238.0,-2187,1,1,1,0,4,0
5029610,F,Y,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-15161.0,-7140,1,0,0,0,1,0
5117450,F,N,N,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,-11863.0,-96,1,1,0,0,4,0
5143620,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23208.0,365243,1,0,1,0,2,0
5023949,M,Y,Y,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,-14962.0,-5176,1,0,0,0,3,0
5089737,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19010.0,-6761,1,1,1,0,2,0
5143402,M,Y,Y,0,144000.0,Commercial associate,Higher education,Married,House / apartment,-19270.0,-2356,1,0,1,0,2,0
5041921,M,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16042.389830508475,365243,1,0,1,0,2,0
5136909,M,N,N,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,-15244.0,-2908,1,1,0,1,3,0
5143596,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11639.0,-3333,1,1,0,0,2,0
5095939,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17340.0,-3596,1,0,1,0,2,0
5113343,M,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11462.0,-4606,1,0,0,0,4,0
5142920,F,N,N,1,292500.0,Working,Incomplete higher,Married,House / apartment,-12454.0,-4030,1,1,1,0,3,0
5114294,F,N,N,0,112500.0,State servant,Secondary / secondary special,Widow,House / apartment,-19295.0,-5246,1,1,0,0,1,0
5088055,F,N,Y,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17937.0,-3054,1,0,0,0,1,0
5142815,M,Y,N,0,126000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10359.0,-2906,1,0,1,0,2,0
5054460,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18934.0,-1915,1,0,1,0,3,0
5113134,F,N,Y,0,189000.0,Pensioner,Incomplete higher,Widow,House / apartment,-21845.0,365243,1,0,0,0,1,0
5069380,M,N,Y,0,337500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16717.0,-1267,1,0,0,0,1,0
5065798,F,N,Y,0,44550.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22911.0,365243,1,0,0,0,2,0
5036396,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13686.0,-1256,1,0,0,0,2,0
5148535,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10473.0,-1721,1,0,1,0,3,0
5105436,M,N,Y,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14358.0,-2317,1,0,0,0,4,0
5105412,F,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12760.0,-1518,1,0,0,0,4,0
5142584,M,Y,Y,0,301500.0,Working,Secondary / secondary special,Married,Rented apartment,-9009.0,-864,1,0,0,0,2,0
5054297,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14060.0,-7364,1,1,0,0,2,0
5118108,M,Y,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8304.0,-1101,1,1,0,0,1,0
5054106,F,N,N,0,67500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21516.0,365243,1,0,0,0,1,0
5010683,M,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,-10297.0,-2231,1,0,0,0,2,0
5045850,F,Y,Y,2,315000.0,Commercial associate,Higher education,Married,With parents,-12621.0,-1327,1,0,0,0,4,0
5058371,F,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-17468.0,-355,1,1,1,0,2,0
5068147,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20441.0,365243,1,0,0,0,1,0
5137187,F,Y,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11405.0,-1934,1,1,0,0,2,0
5139859,M,Y,Y,0,189000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20011.0,365243,1,0,0,0,1,0
5095873,F,N,N,0,202500.0,Working,Higher education,Civil marriage,House / apartment,-15309.0,-5179,1,1,1,0,2,0
5126809,M,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10676.0,-2326,1,0,1,1,3,0
5096604,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,-13528.0,-980,1,1,1,0,3,0
5036765,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12834.0,-1224,1,0,0,1,3,0
5091880,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18463.0,-7048,1,0,0,0,2,0
5090082,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15051.0,-1678,1,0,0,0,2,0
5061481,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-9615.0,-2266,1,0,0,1,3,0
5125235,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13766.0,-73,1,0,0,0,4,0
5089474,M,N,N,0,180000.0,Working,Higher education,Married,House / apartment,-14344.0,-3443,1,0,0,0,2,0
5126021,F,N,N,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14788.0,-2661,1,1,1,0,3,0
5114630,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-19738.0,-286,1,1,0,0,2,0
5010225,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-17532.0,-8044,1,0,0,0,3,0
5118526,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-22190.0,-523,1,0,0,0,2,0
5061340,F,N,Y,0,94500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24302.0,365243,1,0,0,0,1,0
5090186,M,Y,Y,0,450000.0,Pensioner,Higher education,Married,House / apartment,-23451.0,365243,1,0,0,0,2,0
5089596,M,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14011.0,-978,1,0,0,0,2,0
5066865,F,N,Y,2,54000.0,Working,Secondary / secondary special,Married,House / apartment,-9905.0,-795,1,0,0,0,4,0
5061832,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22616.0,365243,1,0,0,0,2,0
5009941,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10710.0,-2351,1,0,0,0,4,0
